# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -4.399203 eV
#    Energy (eV)      DOS 
        -17.99079741          2.30562655
        -17.98579741          2.30562655
        -17.98079741          2.30562655
        -17.97579741          2.29470492
        -17.97079741          2.28734101
        -17.96579741          2.28734101
        -17.96079741          2.27663391
        -17.95579741          2.27663391
        -17.95079741          2.25887376
        -17.94579741          2.25887376
        -17.94079741          2.25887376
        -17.93579741          2.24857760
        -17.93079741          2.24141666
        -17.92579741          2.24141666
        -17.92079741          2.23131737
        -17.91579741          2.23131737
        -17.91079741          2.22635749
        -17.90579741          2.21434717
        -17.90079741          2.21434717
        -17.89579741          2.21434717
        -17.89079741          2.19973488
        -17.88579741          2.19765990
        -17.88079741          2.19765990
        -17.87579741          2.18811936
        -17.87079741          2.18329670
        -17.86579741          2.18329670
        -17.86079741          2.17188444
        -17.85579741          2.17188444
        -17.85079741          2.17188444
        -17.84579741          2.15793574
        -17.84079741          2.15591430
        -17.83579741          2.15591430
        -17.83079741          2.14688864
        -17.82579741          2.14219806
        -17.82079741          2.14219806
        -17.81579741          2.13133974
        -17.81079741          2.13133974
        -17.80579741          2.12671335
        -17.80079741          2.11800887
        -17.79579741          2.11603915
        -17.79079741          2.11603915
        -17.78579741          2.11147578
        -17.78079741          2.10292572
        -17.77579741          2.10292572
        -17.77079741          2.10098120
        -17.76579741          2.09258163
        -17.76079741          2.08808014
        -17.75579741          2.08808014
        -17.75079741          2.07982729
        -17.74579741          2.07790754
        -17.74079741          2.07346680
        -17.73579741          2.06535701
        -17.73079741          2.06535701
        -17.72579741          2.06346163
        -17.72079741          2.05111029
        -17.71579741          2.05111029
        -17.71079741          2.05111029
        -17.70579741          2.05111029
        -17.70079741          2.04140473
        -17.69579741          2.03708225
        -17.69079741          2.03708225
        -17.68579741          2.02938092
        -17.68079741          2.02938092
        -17.67579741          2.02326816
        -17.67079741          2.01569647
        -17.66579741          2.01569647
        -17.66079741          2.01569647
        -17.65579741          2.00966346
        -17.65079741          2.00221832
        -17.64579741          2.00221832
        -17.64079741          2.00221832
        -17.63579741          1.99489675
        -17.63079741          1.98894213
        -17.62579741          1.98894213
        -17.62079741          1.98174124
        -17.61579741          1.98174124
        -17.61079741          1.97764311
        -17.60579741          1.97586371
        -17.60079741          1.96878071
        -17.59579741          1.96878071
        -17.59079741          1.96878071
        -17.58579741          1.95776847
        -17.58079741          1.95601117
        -17.57579741          1.95601117
        -17.57079741          1.95601117
        -17.56579741          1.94516431
        -17.56079741          1.94516431
        -17.55579741          1.94342875
        -17.55079741          1.93668356
        -17.54579741          1.93668356
        -17.54079741          1.93274385
        -17.53579741          1.93102970
        -17.53079741          1.92439211
        -17.52579741          1.92439211
        -17.52079741          1.92050346
        -17.51579741          1.92050346
        -17.51079741          1.91227802
        -17.50579741          1.91227802
        -17.50079741          1.91227802
        -17.49579741          1.90201014
        -17.49079741          1.90201014
        -17.48579741          1.90033783
        -17.48079741         20.02722910
        -17.47579741         13.11618407
        -17.47079741         10.61921063
        -17.46579741          9.03276956
        -17.46079741          8.25317059
        -17.45579741          7.63208010
        -17.45079741          7.11770887
        -17.44579741          6.89500262
        -17.44079741          6.49588699
        -17.43579741          6.32002273
        -17.43079741          6.15847079
        -17.42579741          5.86455811
        -17.42079741          5.72769425
        -17.41579741          5.60518424
        -17.41079741          5.48860936
        -17.40579741          5.37754407
        -17.40079741          5.22106988
        -17.39579741          5.08222981
        -17.39079741          4.99627684
        -17.38579741          4.90734713
        -17.38079741          4.90374811
        -17.37579741          4.82639960
        -17.37079741          4.75287746
        -17.36579741          4.67713738
        -17.36079741          4.60889127
        -17.35579741          4.54173667
        -17.35079741          4.48100018
        -17.34579741          4.41725874
        -17.34079741          4.41725874
        -17.33579741          4.36014742
        -17.33079741          4.30342708
        -17.32579741          4.24681965
        -17.32079741          4.19787489
        -17.31579741          4.19787489
        -17.31079741          4.14933900
        -17.30579741          4.09519316
        -17.30079741          4.09519316
        -17.29579741          4.05175008
        -17.29079741          4.00450626
        -17.28579741          3.96100579
        -17.28079741          3.95929558
        -17.27579741          3.92047905
        -17.27079741          3.87769188
        -17.26579741          3.87769188
        -17.26079741          3.83668642
        -17.25579741          3.80179768
        -17.25079741          3.79652620
        -17.24579741          3.76281557
        -17.24079741          3.76281557
        -17.23579741          3.72688971
        -17.23079741          3.68868904
        -17.22579741          3.68868904
        -17.22079741          3.65817752
        -17.21579741          3.65817752
        -17.21079741          3.62022055
        -17.20579741          3.59013366
        -17.20079741          3.59013366
        -17.19579741          3.56238907
        -17.19079741          3.55734493
        -17.18579741          3.52718798
        -17.18079741          3.52574242
        -17.17579741          3.49963989
        -17.17079741          3.49466874
        -17.16579741          3.46933353
        -17.16079741          3.44152122
        -17.15579741          3.44009290
        -17.15079741          3.41129558
        -17.14579741          3.41129558
        -17.14079741          3.38807139
        -17.13579741          3.38490011
        -17.13079741          3.35608138
        -17.12579741          3.35608138
        -17.12079741          3.33412262
        -17.11579741          3.33412262
        -17.11079741          3.30962679
        -17.10579741          3.30486687
        -17.10079741          3.28267940
        -17.09579741          3.28267940
        -17.09079741          3.26243525
        -17.08579741          3.25465055
        -17.08079741          3.23493405
        -17.07579741          3.23355611
        -17.07079741          3.21434715
        -17.06579741          3.20972196
