# total density of states output by FHI-aims 
# The energy reference for this output is the chemical potential, mu =       -3.514204 eV
#    Energy (eV)      DOS 
        -19.55579555          0.00000000
        -19.55079555          0.00000000
        -19.54579555          0.00000000
        -19.54079555          0.00000000
        -19.53579555          0.00000000
        -19.53079555          0.00000000
        -19.52579555          0.00000000
        -19.52079555          0.00000000
        -19.51579555          0.00000000
        -19.51079555          0.00000000
        -19.50579555          0.00000000
        -19.50079555          0.00000000
        -19.49579555          0.00000000
        -19.49079555          0.00000000
        -19.48579555          0.00000000
        -19.48079555          0.00000000
        -19.47579555          0.00000000
        -19.47079555          0.00000000
        -19.46579555          0.00000000
        -19.46079555          0.00000000
        -19.45579555          0.00000000
        -19.45079555          0.00000000
        -19.44579555          0.00000000
        -19.44079555          0.00000000
        -19.43579555          0.00000000
        -19.43079555          0.00000000
        -19.42579555          0.00000000
        -19.42079555          0.00000000
        -19.41579555          0.00000000
        -19.41079555          0.00000000
        -19.40579555          0.00000000
        -19.40079555          0.00000000
        -19.39579555          0.00000000
        -19.39079555          0.00000000
        -19.38579555          0.00000000
        -19.38079555          0.00000000
        -19.37579555          0.00000000
        -19.37079555          0.00000000
        -19.36579555          0.00000000
        -19.36079555          0.00000000
        -19.35579555          0.00000000
        -19.35079555          0.00000000
        -19.34579555          0.00000000
        -19.34079555          0.00000000
        -19.33579555          0.00000000
        -19.33079555          0.00000000
        -19.32579555          0.00000000
        -19.32079555          0.00000000
        -19.31579555          0.00000000
        -19.31079555          0.00000000
        -19.30579555          0.00000000
        -19.30079555          0.00000000
        -19.29579555          0.00000000
        -19.29079555          0.00000000
        -19.28579555          0.00000000
        -19.28079555          0.00000000
        -19.27579555          0.00000000
        -19.27079555          0.00000000
        -19.26579555          0.00000000
        -19.26079555          0.00000000
        -19.25579555          0.00000000
        -19.25079555          0.00000000
        -19.24579555          0.00000000
        -19.24079555          0.00000000
        -19.23579555          0.00000000
        -19.23079555          0.00000000
        -19.22579555          0.00000000
        -19.22079555          0.00000000
        -19.21579555          0.00000000
        -19.21079555          0.00000000
        -19.20579555          0.00000000
        -19.20079555          0.00000000
        -19.19579555          0.00000000
        -19.19079555          0.00000000
        -19.18579555          0.00000000
        -19.18079555          0.00000000
        -19.17579555          0.00000000
        -19.17079555          0.00000000
        -19.16579555          0.00000000
        -19.16079555          0.00000000
        -19.15579555          0.00000000
        -19.15079555          0.00000000
        -19.14579555          0.00000000
        -19.14079555          0.00000000
        -19.13579555          0.00000000
        -19.13079555          0.00000000
        -19.12579555          0.00000000
        -19.12079555          0.00000000
        -19.11579555          0.00000000
        -19.11079555          0.00000000
        -19.10579555          0.00000000
        -19.10079555          0.00000000
        -19.09579555          0.00000000
        -19.09079555          0.00000000
        -19.08579555          0.00000000
        -19.08079555          0.00000000
        -19.07579555          0.00000000
        -19.07079555          0.00000000
        -19.06579555          0.00000000
        -19.06079555          0.00000000
        -19.05579555          0.00000000
        -19.05079555          0.00000000
        -19.04579555          0.00000000
        -19.04079555          0.00000000
        -19.03579555          0.00000000
        -19.03079555          0.00000000
        -19.02579555          0.00000000
        -19.02079555          0.00000000
        -19.01579555          0.00000000
